Product ID,Store ID,Current Price,Optimal Price,Expected Revenue
6620.0,39.0,55.09,76.51,15334.64
9479.0,38.0,46.55,69.82,18402.87
5150.0,38.0,22.75,34.12,9166.26
2677.0,87.0,98.97,148.45,47328.14
3900.0,81.0,98.5,147.75,23371.65
4058.0,68.0,35.64,53.46,17650.36
4849.0,65.0,20.04,30.06,10364.51
2959.0,65.0,92.82,139.23,53297.92
3027.0,3.0,71.6,107.4,27116.04
9846.0,23.0,53.86,53.86,26229.82
4113.0,17.0,28.87,43.3,13588.04
5735.0,92.0,59.98,76.64,18827.32
5281.0,60.0,9.37,14.06,3151.77
9246.0,16.0,74.5,111.75,35388.03
1111.0,41.0,96.81,145.22,60015.78
9689.0,5.0,56.15,77.99,22081.62
4629.0,11.0,91.2,136.8,45551.91
3004.0,12.0,55.34,83.01,27330.91
1973.0,27.0,76.78,115.17,27251.16
7539.0,10.0,33.96,50.94,16250.45
8508.0,39.0,96.85,96.85,43485.65
9535.0,53.0,33.69,50.54,18767.08
8248.0,71.0,89.36,134.04,19788.97
4769.0,35.0,54.07,75.1,14269.91
1630.0,16.0,65.53,91.01,23709.06
8422.0,9.0,13.15,18.26,2927.64
8145.0,38.0,15.31,22.96,9081.23
3619.0,4.0,66.78,100.17,27869.04
9944.0,46.0,15.57,23.36,7985.47
8421.0,23.0,73.55,110.32,23889.5
4049.0,6.0,84.18,126.27,34116.27
2902.0,88.0,52.06,78.09,17139.4
1577.0,55.0,81.78,81.78,24452.22
4556.0,91.0,80.9,121.35,22330.96
1398.0,96.0,46.13,64.07,19480.2
7689.0,70.0,43.0,64.5,16913.75
6366.0,23.0,86.21,129.32,33385.13
5562.0,20.0,10.36,15.54,3085.14
4820.0,13.0,66.64,99.96,31072.43
3338.0,43.0,14.61,21.92,6186.03
5035.0,22.0,87.03,130.55,35424.6
9640.0,80.0,76.21,114.32,33843.72
7859.0,52.0,28.26,39.25,2472.3
1673.0,89.0,10.25,15.38,5132.13
4286.0,33.0,73.94,73.94,35786.96
3056.0,95.0,7.16,10.74,4461.21
8285.0,37.0,64.56,96.84,26913.36
4909.0,41.0,69.2,103.8,34061.83
5994.0,82.0,79.66,79.66,12825.26
4362.0,84.0,65.48,65.48,31430.4
5745.0,28.0,40.98,61.47,21895.24
2167.0,21.0,35.85,53.78,8909.51
4153.0,51.0,29.6,29.6,12639.2
6295.0,68.0,98.84,148.26,67255.69
9863.0,52.0,61.94,92.91,19407.15
5847.0,76.0,71.37,107.06,35633.85
6124.0,53.0,53.77,74.68,9329.05
3005.0,56.0,79.3,79.3,34495.5
4392.0,49.0,42.52,63.78,20425.86
8939.0,97.0,51.06,76.59,20834.96
4904.0,43.0,98.83,148.24,34869.21
5605.0,89.0,12.74,19.11,5563.91
6234.0,60.0,75.44,113.16,27193.03
6714.0,86.0,14.11,21.16,5201.03
5808.0,4.0,78.49,91.57,19031.49
1077.0,74.0,27.93,41.9,11885.21
9485.0,1.0,17.68,26.52,6686.53
6594.0,34.0,12.74,19.11,5096.53
7443.0,14.0,13.17,19.76,4766.1
6694.0,93.0,64.01,96.02,11239.61
3549.0,37.0,53.09,79.64,14542.81
7304.0,54.0,74.3,111.45,26329.09
8690.0,64.0,96.86,145.29,30671.87
7715.0,82.0,67.76,101.64,23322.92
5383.0,47.0,33.34,33.34,15569.78
5414.0,93.0,97.76,146.64,40089.53
9889.0,46.0,60.82,91.23,22269.35
4427.0,12.0,7.4,7.4,2530.8
7507.0,60.0,46.35,69.53,30962.86
6637.0,4.0,87.41,87.41,33915.08
9792.0,63.0,46.01,69.02,19048.42
6299.0,36.0,74.8,112.2,36232.85
3693.0,88.0,25.91,38.86,10058.26
4545.0,90.0,75.6,75.6,32508.0
5966.0,44.0,83.95,125.93,23735.24
8206.0,69.0,41.88,41.88,19683.6
5795.0,76.0,81.04,121.56,41831.06
8550.0,82.0,48.06,72.09,12221.65
2705.0,77.0,71.25,106.88,22982.69
9105.0,52.0,89.58,134.37,27628.66
3672.0,23.0,48.81,73.22,24121.7
4686.0,52.0,56.25,78.12,21368.55
8748.0,72.0,68.6,102.9,45577.24
1768.0,98.0,33.57,50.36,14481.9
9192.0,57.0,44.4,66.6,17137.59
3232.0,40.0,19.23,28.84,9337.4
5720.0,24.0,29.65,44.47,9272.06
7051.0,60.0,76.68,115.02,27294.93
2882.0,3.0,52.38,72.75,18588.81
7930.0,96.0,83.01,83.01,33370.02
6255.0,19.0,67.49,101.23,51256.3
2996.0,6.0,82.54,123.81,35972.31
8144.0,16.0,53.17,79.76,13852.69
7641.0,49.0,37.47,56.2,18445.32
6096.0,34.0,84.71,127.06,36011.0
6083.0,76.0,6.4,9.6,1588.81
1149.0,45.0,63.58,95.37,30160.69
9978.0,5.0,60.26,77.0,22757.58
9388.0,94.0,11.57,17.36,5176.25
9427.0,92.0,41.57,41.57,20452.44
5168.0,24.0,24.57,36.86,9237.59
4796.0,80.0,20.1,30.15,9910.46
4774.0,63.0,22.88,34.32,6156.24
2035.0,96.0,77.86,77.86,37839.96
1495.0,2.0,10.88,16.32,4069.11
4571.0,54.0,28.89,43.34,11361.63
1576.0,35.0,46.74,46.74,19724.28
8514.0,56.0,58.83,81.71,11776.95
5280.0,46.0,60.74,91.11,23726.38
6325.0,6.0,72.12,108.18,31134.08
6873.0,14.0,15.48,23.22,9179.75
9966.0,80.0,53.1,79.65,28154.93
8120.0,13.0,48.0,72.0,26918.21
7598.0,47.0,15.4,23.1,7108.06
5613.0,29.0,6.12,9.18,2728.61
8496.0,62.0,46.03,63.93,18850.97
3486.0,44.0,8.38,12.57,4372.28
2654.0,36.0,81.91,81.91,36204.22
7921.0,22.0,9.81,14.72,4295.91
6275.0,33.0,46.77,70.16,18083.43
2522.0,53.0,19.24,28.86,5734.1
4700.0,5.0,82.32,77.75,24285.76
9788.0,18.0,30.84,30.84,14186.4
4030.0,15.0,12.58,12.58,5711.32
6762.0,28.0,62.05,79.29,20534.22
7440.0,71.0,53.96,53.96,24821.6
1414.0,14.0,14.67,22.0,6346.31
5678.0,48.0,83.75,83.75,40116.25
8992.0,14.0,96.5,144.75,42942.07
7833.0,19.0,64.72,89.89,24046.2
9074.0,99.0,89.93,134.9,52845.05
3518.0,39.0,78.6,117.9,30417.91
9097.0,10.0,25.81,25.81,10272.38
5364.0,44.0,55.05,55.05,22295.25
9649.0,26.0,40.39,60.58,14953.24
9182.0,25.0,86.0,129.0,27877.52
5486.0,31.0,62.1,86.25,29643.65
3731.0,13.0,18.34,27.51,7870.08
1698.0,74.0,16.35,24.52,4246.31
4854.0,38.0,18.26,25.36,4344.14
5113.0,27.0,13.34,20.01,5583.02
9948.0,28.0,58.34,87.51,33803.33
6073.0,49.0,77.3,115.95,47583.5
6185.0,11.0,83.35,125.02,24218.4
3066.0,98.0,11.49,11.49,5607.12
4952.0,81.0,72.29,108.44,30161.0
6678.0,97.0,84.74,127.11,37773.79
5697.0,65.0,97.69,146.54,38343.07
7037.0,71.0,8.25,12.38,3429.89
5207.0,33.0,41.69,62.54,15181.38
8754.0,9.0,7.4,11.1,4460.4
3531.0,21.0,60.27,90.4,18079.14
3351.0,58.0,8.94,12.42,4532.38
4814.0,76.0,40.78,61.17,6055.35
4044.0,63.0,15.56,23.34,4291.01
1984.0,7.0,48.6,48.6,21481.2
2585.0,31.0,88.87,133.3,44606.78
9443.0,20.0,79.11,118.66,39299.92
6000.0,84.0,55.19,82.78,23261.99
6870.0,73.0,17.88,26.82,7054.63
4551.0,65.0,19.06,26.47,7253.16
7272.0,44.0,66.74,100.11,28918.16
4238.0,66.0,81.54,122.31,30059.91
9720.0,99.0,37.44,52.0,11113.64
1929.0,92.0,33.69,50.54,11939.46
2747.0,82.0,99.04,148.56,38635.01
6191.0,68.0,9.66,14.49,4860.83
6256.0,48.0,72.91,109.36,36130.18
7377.0,70.0,61.97,79.18,14576.14
6132.0,58.0,29.19,43.78,9183.87
4496.0,33.0,65.94,98.91,15130.74
8474.0,6.0,21.63,27.64,9393.94
6316.0,7.0,80.68,121.02,28321.44
8566.0,68.0,13.74,13.74,4575.42
3113.0,54.0,50.34,69.92,9083.88
6848.0,54.0,63.91,95.86,38600.02
5691.0,72.0,81.42,122.13,29438.14
7705.0,16.0,68.16,102.24,19084.62
8420.0,3.0,7.2,10.8,3184.22
2625.0,92.0,66.96,100.44,31088.1
2585.0,84.0,40.75,61.12,19138.83
5820.0,95.0,59.9,89.85,26209.98
1593.0,47.0,67.25,100.88,24257.73
5291.0,90.0,8.22,12.33,3547.39
2102.0,67.0,81.09,121.64,26918.62
3666.0,62.0,77.14,115.71,42816.96
8049.0,39.0,24.04,33.39,10196.49
7461.0,12.0,23.81,35.71,10772.52
3029.0,62.0,43.02,64.53,19629.3
3944.0,46.0,65.38,98.07,28238.56
3880.0,62.0,11.72,17.58,4271.07
9006.0,10.0,66.82,100.23,45419.51
6288.0,77.0,39.81,59.72,12074.41
8362.0,42.0,99.26,148.89,44472.04
1386.0,81.0,26.52,39.78,6077.27
8740.0,43.0,88.66,132.99,28895.67
8201.0,23.0,26.38,39.57,8755.69
1366.0,78.0,33.04,45.89,9445.78
4290.0,99.0,88.59,132.88,44723.11
5148.0,48.0,38.21,38.21,17576.6
1823.0,59.0,42.45,63.68,11106.7
8707.0,97.0,22.27,33.4,10755.84
2930.0,3.0,46.1,69.15,10921.92
9266.0,10.0,73.41,110.12,32097.17
4867.0,77.0,17.33,25.99,5240.67
5704.0,43.0,84.03,126.04,33282.71
1589.0,36.0,55.26,82.89,14638.22
6978.0,31.0,80.87,121.3,32758.2
6832.0,71.0,90.29,65.21,15148.87
7179.0,15.0,98.55,147.82,55949.83
6644.0,73.0,49.94,74.91,14867.88
5146.0,62.0,40.95,61.42,16868.6
6811.0,10.0,19.68,29.52,4780.09
8284.0,35.0,6.8,10.2,2085.06
9715.0,42.0,68.52,102.78,17416.38
8820.0,15.0,41.03,61.54,12669.37
1256.0,97.0,64.2,96.3,19556.03
7159.0,96.0,82.56,123.84,32842.9
7858.0,67.0,87.39,131.08,42711.9
6350.0,84.0,11.49,17.24,4179.83
5323.0,15.0,9.93,14.9,3295.7
4993.0,70.0,60.39,90.58,24284.57
8532.0,6.0,64.33,64.33,28819.84
6114.0,60.0,18.76,28.14,5220.26
5086.0,34.0,96.14,144.21,64667.71
6060.0,1.0,39.23,58.84,11219.91
2915.0,43.0,40.38,60.57,12814.24
9262.0,2.0,72.33,108.5,31607.76
4605.0,5.0,69.67,89.02,18854.98
3293.0,19.0,6.08,9.12,1549.76
1456.0,66.0,48.65,72.97,15352.73
5438.0,36.0,66.54,77.63,24275.57
1007.0,52.0,56.5,72.19,21037.63
4876.0,48.0,45.36,68.04,10546.26
2108.0,34.0,14.35,21.52,6924.83
5487.0,67.0,66.82,100.23,30559.81
3932.0,12.0,22.58,33.87,6725.42
8131.0,81.0,27.03,40.54,12149.35
2389.0,54.0,58.51,87.76,27787.44
9840.0,64.0,76.48,114.72,31540.74
9290.0,91.0,26.62,26.62,11792.66
3197.0,73.0,60.65,60.65,24199.35
1016.0,16.0,10.01,15.02,4860.52
4951.0,19.0,80.51,120.77,43039.92
7057.0,23.0,76.13,114.2,19430.47
4140.0,5.0,79.12,118.68,32798.35
7427.0,13.0,80.67,80.67,38156.91
6007.0,7.0,56.28,78.17,27274.41
1037.0,10.0,21.19,31.79,9375.48
3896.0,34.0,68.61,102.92,22947.95
4115.0,7.0,34.17,47.46,14781.69
6790.0,80.0,11.88,11.22,4262.81
8300.0,67.0,48.36,72.54,14160.83
5003.0,85.0,92.14,138.21,36768.75
8067.0,48.0,59.27,88.9,18195.43
3386.0,47.0,20.76,20.76,8283.24
6912.0,70.0,70.16,105.24,30240.37
4479.0,51.0,93.0,139.5,32940.78
5771.0,22.0,52.4,72.78,13122.26
5973.0,55.0,72.02,108.03,39091.94
5618.0,46.0,91.56,91.56,27834.24
7217.0,89.0,98.55,147.82,36518.6
9939.0,61.0,62.25,72.62,18937.91
6550.0,45.0,91.52,137.28,42869.61
2580.0,7.0,49.51,63.26,13089.86
6244.0,31.0,22.61,33.92,10643.72
6771.0,70.0,36.97,39.02,8543.13
3314.0,47.0,74.85,112.28,22811.26
1912.0,68.0,54.36,75.5,9565.49
9392.0,90.0,23.99,35.98,14207.45
7054.0,99.0,13.73,20.6,1721.49
8110.0,58.0,60.96,77.89,32136.62
4840.0,64.0,24.16,36.24,9753.67
5352.0,36.0,56.03,77.82,22923.02
6584.0,21.0,15.38,23.07,4990.84
4855.0,95.0,64.78,97.17,36951.42
4475.0,17.0,87.27,130.9,33885.03
2919.0,86.0,62.36,86.61,25077.58
3195.0,90.0,17.89,26.84,6390.65
3660.0,46.0,15.48,19.78,4200.29
1130.0,71.0,76.97,115.46,40850.59
9175.0,99.0,19.06,28.59,6546.46
7892.0,92.0,58.01,87.02,23771.31
3898.0,25.0,86.41,129.62,34726.66
3117.0,75.0,92.07,138.1,23396.72
3311.0,69.0,88.78,133.17,31547.23
5754.0,28.0,15.4,23.1,8312.91
5053.0,62.0,43.83,65.74,15990.86
3855.0,19.0,79.11,118.66,33962.9
9535.0,33.0,19.13,19.13,6657.24
4027.0,12.0,16.08,16.08,7638.0
9846.0,74.0,45.58,45.58,20647.74
6655.0,3.0,45.43,63.1,9254.82
6765.0,35.0,25.67,38.51,10345.93
3715.0,72.0,59.39,69.29,11594.74
2698.0,17.0,41.93,62.9,18023.0
4970.0,58.0,63.96,95.94,10924.2
7030.0,23.0,91.46,137.19,21825.27
7268.0,75.0,79.44,119.16,31410.16
4084.0,91.0,36.89,55.34,17277.71
7545.0,39.0,26.93,40.39,9037.08
4510.0,62.0,57.11,79.32,13608.3
1530.0,80.0,17.15,25.72,6810.85
7804.0,47.0,17.21,25.82,4665.7
9996.0,17.0,71.14,67.19,18958.79
5411.0,26.0,57.36,86.04,26982.64
1250.0,52.0,31.29,31.29,14987.91
8806.0,57.0,66.6,99.9,22001.42
3222.0,36.0,92.02,138.03,27410.11
2338.0,44.0,39.7,59.55,14877.48
7919.0,10.0,94.47,141.7,62317.17
7077.0,16.0,66.75,100.12,22375.9
6270.0,37.0,53.67,74.54,15854.71
4004.0,74.0,66.18,99.27,37823.67
8885.0,70.0,6.23,9.35,2151.75
8991.0,93.0,66.13,99.2,38101.89
1192.0,44.0,81.93,81.93,34492.53
8089.0,89.0,81.38,122.07,45248.94
4077.0,86.0,85.51,128.27,44851.78
8827.0,58.0,92.57,138.85,23414.31
2333.0,12.0,50.35,64.34,17826.75
8818.0,82.0,19.17,28.76,7408.66
7051.0,72.0,57.56,79.94,20945.76
3278.0,75.0,64.1,96.15,33905.59
8339.0,2.0,43.5,43.5,19966.5
2012.0,19.0,53.32,74.06,21987.7
2975.0,87.0,35.59,53.39,16149.88
2549.0,45.0,25.63,38.44,10805.41
4847.0,7.0,30.43,45.64,11941.33
7530.0,82.0,39.31,58.96,22255.16
3285.0,72.0,95.38,95.38,27564.82
8191.0,81.0,97.81,146.72,41933.92
8858.0,60.0,46.21,64.18,18048.52
1783.0,11.0,47.95,71.93,20094.49
3743.0,20.0,82.12,123.18,18526.07
6633.0,98.0,10.66,15.99,4736.45
6804.0,25.0,81.54,122.31,36263.35
5021.0,52.0,47.4,71.1,19937.36
1948.0,73.0,65.73,91.29,22965.21
4451.0,69.0,21.3,31.95,9701.43
3000.0,54.0,65.48,98.22,24459.21
5181.0,2.0,57.57,86.36,22214.19
7939.0,59.0,75.21,75.21,37379.37
2609.0,83.0,15.13,15.13,4085.1
3852.0,8.0,87.31,130.96,30483.54
7406.0,79.0,63.22,94.83,25485.95
9919.0,48.0,14.17,14.17,6234.8
6006.0,76.0,8.5,11.81,2309.12
2067.0,36.0,48.96,62.56,13276.82
4716.0,73.0,73.79,110.68,33801.97
1847.0,57.0,81.69,122.54,32311.55
4333.0,97.0,62.32,86.56,17510.67
4107.0,36.0,31.24,31.24,13745.6
3082.0,63.0,99.71,149.56,44597.36
5497.0,43.0,64.03,64.03,29517.83
7033.0,90.0,53.53,74.35,28404.95
5637.0,92.0,64.59,96.88,33289.15
7019.0,74.0,32.09,44.57,14941.11
2316.0,55.0,56.56,84.84,14423.82
2135.0,91.0,93.43,140.15,33647.4
2839.0,74.0,72.84,109.26,25429.14
5815.0,26.0,85.72,128.58,32479.39
4961.0,12.0,16.36,24.54,6251.47
5785.0,14.0,58.45,87.68,27553.56
9248.0,51.0,94.72,142.08,28511.31
2337.0,65.0,79.94,119.91,51054.97
6207.0,42.0,48.66,72.99,23435.94
1448.0,30.0,47.92,71.88,17658.3
2763.0,32.0,64.94,64.94,28638.54
9253.0,4.0,23.94,23.94,9767.52
1510.0,3.0,22.62,33.93,10809.66
8262.0,77.0,19.44,19.44,8728.56
8268.0,80.0,80.1,120.15,28484.88
8452.0,88.0,32.73,32.73,15644.94
5230.0,20.0,54.22,81.33,29725.17
2638.0,81.0,95.81,143.72,46609.12
6594.0,16.0,57.32,79.61,18572.79
2265.0,98.0,25.97,38.96,8683.82
7021.0,29.0,46.99,70.48,16387.78
7050.0,99.0,7.8,7.8,2932.8
2505.0,83.0,37.45,56.18,12043.54
1402.0,45.0,62.87,87.32,30163.22
2692.0,96.0,60.45,90.68,30456.76
8647.0,31.0,78.08,117.12,38086.14
6839.0,33.0,99.49,149.23,47584.01
3540.0,67.0,19.39,19.39,8570.38
8986.0,98.0,55.25,76.74,23561.81
4742.0,5.0,46.28,69.42,26912.05
6363.0,25.0,73.62,94.07,29066.3
5186.0,72.0,76.35,114.52,45744.12
9887.0,47.0,61.73,92.6,18577.77
2063.0,24.0,17.26,25.89,8315.03
1854.0,89.0,14.21,21.32,5685.75
8125.0,3.0,39.48,59.22,10511.93
9902.0,60.0,11.49,13.4,4165.66
5037.0,54.0,78.09,117.14,34788.63
9602.0,83.0,45.82,68.73,18743.54
6956.0,13.0,89.15,133.73,31350.75
4948.0,48.0,55.28,76.78,8433.92
9456.0,7.0,62.79,94.18,28290.76
5226.0,97.0,10.58,15.87,3327.25
1226.0,53.0,90.22,135.33,38484.91
7030.0,16.0,44.24,66.36,9474.27
2220.0,52.0,15.65,23.48,6011.72
7593.0,49.0,12.73,17.68,2363.98
3682.0,95.0,44.39,66.59,26421.63
6449.0,61.0,27.68,41.52,13826.07
7888.0,63.0,31.28,31.28,11761.28
9357.0,47.0,29.46,44.19,11225.15
1714.0,28.0,44.07,66.1,16750.9
4186.0,66.0,75.2,87.73,29535.11
8048.0,45.0,83.0,124.5,21603.65
4129.0,71.0,24.97,37.46,7490.63
8173.0,49.0,74.62,111.93,23564.77
5329.0,20.0,68.92,103.38,32108.63
8617.0,33.0,29.39,29.39,12667.09
8510.0,35.0,32.62,48.93,10218.68
5315.0,14.0,46.72,70.08,14104.23
5492.0,56.0,54.33,54.33,24231.18
1139.0,10.0,13.79,20.68,6696.5
5760.0,87.0,94.59,141.88,41366.92
1658.0,39.0,97.49,146.23,42420.66
6344.0,55.0,35.49,53.24,14785.14
5424.0,58.0,83.67,125.5,54432.83
5927.0,2.0,83.04,78.43,27242.38
1582.0,84.0,27.71,41.56,7507.68
1633.0,39.0,92.92,139.38,37964.08
9494.0,31.0,74.49,111.73,36892.34
9503.0,44.0,76.17,114.26,32926.92
4906.0,74.0,63.47,95.2,36121.67
2046.0,77.0,93.54,140.31,36406.91
7251.0,44.0,94.66,141.99,51815.95
8270.0,81.0,61.96,92.94,21692.44
8958.0,84.0,51.24,76.86,33859.78
8266.0,94.0,36.77,55.16,11541.1
7550.0,68.0,38.56,57.84,14681.72
9844.0,34.0,59.08,59.08,18196.64
9968.0,27.0,87.53,131.3,49959.57
8876.0,18.0,60.17,90.26,24389.52
6035.0,77.0,45.64,63.39,15249.64
9323.0,40.0,62.29,93.44,27310.21
7044.0,2.0,97.65,97.65,48434.4
1194.0,18.0,98.6,147.9,36154.28
6820.0,85.0,45.48,68.22,19479.78
9769.0,4.0,66.39,99.58,25933.44
1811.0,75.0,59.63,89.44,26257.85
9201.0,28.0,80.24,120.36,33714.92
2913.0,7.0,96.62,144.93,33647.03
7889.0,50.0,94.38,141.57,34653.01
3157.0,77.0,67.67,101.5,29932.27
3122.0,61.0,6.99,10.48,2631.26
9168.0,6.0,38.39,57.58,13915.63
5739.0,33.0,6.36,6.36,2957.4
8971.0,87.0,76.15,88.84,16481.81
5123.0,68.0,16.84,25.26,4930.79
2610.0,93.0,83.52,83.52,13613.76
1035.0,36.0,25.59,38.38,7840.88
3637.0,86.0,10.13,12.94,3435.73
6279.0,18.0,47.75,71.62,22754.43
6814.0,33.0,42.74,59.36,15916.65
9620.0,13.0,81.88,81.88,35535.92
9024.0,83.0,49.07,49.07,24338.72
9260.0,4.0,81.38,81.38,34423.74
9118.0,69.0,86.84,130.26,19983.12
1458.0,72.0,89.1,133.65,44280.03
8685.0,22.0,13.93,20.9,5510.82
8303.0,20.0,31.18,46.77,14914.09
8402.0,37.0,23.41,35.12,5643.68
6403.0,22.0,22.84,34.26,8478.11
4802.0,73.0,27.31,40.96,10768.95
2876.0,81.0,22.5,33.75,7275.22
5052.0,97.0,79.72,119.58,37852.17
2609.0,38.0,17.75,26.62,7955.05
6827.0,11.0,36.92,55.38,12120.37
4764.0,33.0,59.16,88.74,24457.56
7939.0,10.0,92.9,139.35,28143.8
6944.0,84.0,88.77,88.77,40212.81
8453.0,45.0,64.1,74.78,14582.63
8516.0,38.0,77.88,116.82,32482.24
4533.0,59.0,55.5,83.25,17673.47
4050.0,15.0,37.86,37.86,14046.06
7143.0,13.0,31.73,47.6,13225.02
5500.0,59.0,98.66,147.99,54497.31
4048.0,49.0,50.82,76.23,18985.08
5865.0,52.0,55.2,76.67,24789.27
1903.0,35.0,19.47,29.2,9870.17
8854.0,20.0,63.95,63.95,31207.6
5545.0,25.0,57.84,57.84,26779.92
6969.0,32.0,15.62,23.43,6291.2
9384.0,68.0,19.03,28.54,8440.55
5839.0,87.0,18.04,27.06,6715.23
8243.0,11.0,10.64,15.96,6711.94
6833.0,63.0,85.87,128.8,29439.48
8032.0,96.0,64.97,97.46,32329.23
1985.0,92.0,8.46,11.75,3099.43
2109.0,61.0,41.41,41.41,17971.94
1450.0,22.0,61.15,91.72,17225.73
6562.0,27.0,43.27,64.9,17328.1
7731.0,84.0,24.96,37.44,7361.84
9599.0,6.0,23.13,34.7,10981.32
8358.0,2.0,9.81,14.72,2868.99
9366.0,69.0,45.15,67.72,30101.76
1019.0,29.0,53.33,74.07,19103.82
2649.0,66.0,32.36,37.75,6897.97
9430.0,59.0,34.69,52.04,16231.65
5796.0,68.0,9.87,12.61,4045.83
4087.0,38.0,41.07,61.6,20063.22
4998.0,69.0,45.05,45.05,20362.6
4174.0,29.0,80.72,80.72,30996.48
9799.0,17.0,37.68,56.52,14203.97
4184.0,16.0,37.0,55.5,21178.71
3653.0,57.0,86.07,129.1,34017.28
6310.0,83.0,37.17,55.76,15802.6
9649.0,52.0,70.54,105.81,25804.6
3350.0,17.0,50.42,75.63,20609.34
9133.0,35.0,5.41,8.12,2134.34
2248.0,71.0,5.27,7.32,2348.68
5419.0,6.0,97.49,146.23,31499.61
1946.0,65.0,93.33,93.33,41998.5
4047.0,77.0,28.35,42.53,13316.36
8693.0,33.0,69.68,104.52,28549.6
7473.0,78.0,84.18,126.27,29444.85
7530.0,74.0,36.56,54.84,16291.75
3447.0,35.0,35.16,52.74,9991.76
4178.0,51.0,82.61,123.92,28634.32
3197.0,78.0,10.59,15.88,4847.58
2957.0,50.0,48.48,72.72,18454.02
6947.0,72.0,11.0,16.5,4036.21
8481.0,51.0,31.49,47.24,8411.1
7267.0,84.0,26.94,40.41,9585.27
8648.0,61.0,42.85,64.28,21367.79
6528.0,51.0,75.0,112.5,36155.65
3108.0,41.0,16.6,24.9,2741.87
8420.0,18.0,32.74,49.11,13659.91
3760.0,54.0,80.2,120.3,34503.91
1545.0,25.0,62.67,80.08,24479.53
3652.0,95.0,36.3,36.3,15790.5
2545.0,25.0,62.53,93.8,21354.25
5649.0,19.0,21.11,31.66,7309.63
7863.0,2.0,6.67,10.0,3105.76
5823.0,2.0,16.27,16.27,5694.5
2431.0,92.0,36.32,36.32,17106.72
2988.0,15.0,11.93,16.57,5237.49
3130.0,71.0,45.59,68.39,21964.06
5723.0,41.0,37.59,56.39,12282.67
4761.0,51.0,77.03,89.87,21645.37
8399.0,74.0,90.17,135.26,26476.91
9106.0,92.0,98.35,98.35,33734.05
5007.0,91.0,51.07,76.6,15062.34
8033.0,70.0,97.24,145.86,24294.87
7491.0,72.0,73.81,73.81,27162.08
6884.0,6.0,48.58,62.07,12758.78
2067.0,59.0,16.75,25.12,3311.49
9490.0,67.0,25.16,25.16,11045.24
4605.0,53.0,15.31,22.96,7535.48
7920.0,58.0,50.02,75.03,17832.53
4185.0,15.0,76.29,114.44,35423.72
3318.0,77.0,18.04,27.06,9318.62
9396.0,38.0,75.34,87.9,25080.61
8209.0,49.0,15.61,23.42,3866.61
2737.0,43.0,42.1,63.15,21234.3
4438.0,81.0,57.13,57.13,26622.58
7240.0,33.0,74.35,95.0,31532.06
5039.0,25.0,8.96,13.44,3808.45
7359.0,23.0,57.55,86.32,19575.06
8487.0,12.0,20.21,30.32,8063.83
6266.0,3.0,27.67,41.5,14707.47
6375.0,42.0,22.48,33.72,7599.0
3331.0,99.0,44.08,44.08,17191.2
4916.0,71.0,53.14,79.71,20197.47
2592.0,10.0,99.95,149.93,56354.05
2181.0,56.0,76.92,76.92,28537.32
4026.0,84.0,77.79,116.68,16890.04
9352.0,36.0,7.09,10.64,3395.24
7498.0,30.0,24.01,36.02,9201.37
3974.0,40.0,95.4,143.1,52779.6
5526.0,94.0,99.73,149.6,46674.3
1429.0,35.0,61.19,91.78,27007.44
8082.0,86.0,13.96,20.94,4133.7
7433.0,39.0,95.65,95.65,43616.4
5854.0,23.0,62.23,86.43,31457.59
3157.0,90.0,84.85,80.14,13731.19
3961.0,60.0,23.16,34.74,12976.1
8074.0,7.0,98.77,148.16,56752.0
1394.0,97.0,48.45,72.68,18047.07
1050.0,49.0,9.32,11.91,2934.62
9491.0,35.0,19.23,28.84,11033.71
6752.0,52.0,71.52,107.28,19838.02
2675.0,92.0,33.49,50.24,14849.68
3178.0,14.0,28.41,28.41,10000.32
1001.0,60.0,99.07,148.6,40885.69
5894.0,64.0,39.53,59.3,13372.92
2654.0,89.0,22.35,33.53,9640.83
6456.0,66.0,43.03,64.54,27011.22
3052.0,2.0,81.01,121.52,26352.23
9802.0,66.0,92.09,138.14,39873.39
3414.0,62.0,48.89,73.34,12638.03
5485.0,53.0,76.84,115.26,21525.81
7669.0,83.0,16.48,24.72,7169.07
2654.0,28.0,75.64,88.25,20303.33
5303.0,53.0,42.93,64.4,21236.8
2727.0,60.0,55.25,76.74,18804.15
3065.0,21.0,62.47,93.7,22228.25
8687.0,9.0,51.42,77.13,27482.15
9102.0,71.0,44.11,66.16,14947.95
5069.0,82.0,71.13,71.13,30799.29
8622.0,71.0,20.37,30.56,5580.38
2741.0,81.0,21.84,32.76,10031.68
2008.0,3.0,79.74,119.61,48101.47
1701.0,64.0,12.89,19.34,5428.88
4838.0,77.0,84.12,126.18,32309.73
8098.0,31.0,94.68,142.02,50420.67
1121.0,65.0,80.57,120.85,27843.73
9813.0,24.0,32.67,49.0,11015.9
7443.0,59.0,5.04,7.0,1262.39
8390.0,26.0,34.35,34.35,16247.55
4606.0,93.0,69.54,104.31,39107.71
5316.0,4.0,41.95,62.92,17101.8
6952.0,7.0,7.32,10.98,4063.55
6214.0,9.0,10.09,15.14,4004.04
4186.0,55.0,68.16,79.52,27528.35
1764.0,75.0,73.43,110.15,43004.15
6289.0,66.0,56.56,78.56,16688.83
2384.0,19.0,72.75,109.12,29976.78
2811.0,54.0,83.5,125.25,44186.39
